dateStart,name,lat,lng
2011-04-05,033-27001,41.136027,-78.444602
2011-04-05,059-25606,39.885172,-80.019383
2011-04-05,081-20535,41.296205,-77.220619
2011-04-06,015-21275,41.863213,-76.881483
2011-04-06,081-20361,41.281258,-76.631286
2011-04-06,081-20362,41.28123,-76.631144
2011-04-06,081-20365,41.281244,-76.631216
2011-04-06,081-20404,41.264697,-76.627572
2011-04-06,081-20534,41.239575,-76.63873
2011-04-07,015-21440,41.763525,-76.534008
2011-04-07,059-25609,39.88505,-80.019397
2011-04-07,115-20517,41.716866,-75.686352
2011-04-08,015-21271,41.863108,-76.882127
2011-04-08,015-21391,41.846855,-76.312972
2011-04-08,033-27005,41.121716,-78.426086
2011-04-08,115-20495,41.769738,-76.041138
2011-04-09,015-21272,41.863027,-76.882105
2011-04-09,015-21565,41.790677,-76.491994
2011-04-09,015-21564,41.790713,-76.492019
2011-04-09,033-27003,41.135963,-78.444672
2011-04-09,115-20509,41.765683,-76.06088
2011-04-09,115-20507,41.765691,-76.060811
2011-04-09,115-20510,41.765652,-76.060802
2011-04-09,115-20511,41.765652,-76.060802
2011-04-09,115-20520,41.765644,-76.060872
2011-04-09,115-20521,41.765611,-76.060794
2011-04-10,063-37037,40.542416,-78.933527
2011-04-11,115-20440,41.73535,-76.060963
2011-04-11,117-20725,41.645291,-77.290619
2011-04-11,129-28567,40.375272,-79.286622
2011-04-11,129-28568,40.375272,-79.286569
2011-04-12,015-21139,41.970708,-76.4738
2011-04-13,015-21403,41.815394,-76.456819
2011-04-14,033-27002,41.135997,-78.444638
2011-04-15,015-21096,41.87415,-76.29425
2011-04-15,015-21559,41.893636,-76.600522
2011-04-15,015-21494,41.855608,-76.519544
2011-04-15,033-27000,41.136061,-78.444569
2011-04-15,117-21096,41.731038,-77.050661
2011-04-15,131-20158,41.57963,-76.056057
2011-04-16,081-20546,41.449941,-77.17
2011-04-16,117-21041,41.864605,-77.372375
2011-04-16,117-20965,41.645302,-77.290563
2011-04-17,063-37038,40.542411,-78.933447
2011-04-17,081-20547,41.449966,-77.169897
2011-04-17,125-24281,40.304322,-80.327419
2011-04-18,125-24283,40.30438,-80.327408
2011-04-19,015-21203,41.970708,-76.473802
2011-04-19,111-20297,39.854805,-79.334722
2011-04-19,125-24282,40.304455,-80.327297
2011-04-19,125-24284,40.304427,-80.327366
2011-04-19,125-24279,40.304516,-80.327286
2011-04-19,131-20123,41.568625,-76.181561
2011-04-20,015-20888,41.786844,-76.230825
2011-04-20,019-21706,40.929144,-80.152422
2011-04-20,117-21173,41.846788,-77.265422
2011-04-21,111-20298,39.788138,-79.342472
2011-04-22,015-21427,41.786633,-76.230763
2011-04-22,015-21570,41.823911,-76.482527
2011-04-22,015-21571,41.823888,-76.482575
2011-04-22,033-26961,41.126785,-78.35297
2011-04-22,117-21095,41.731119,-77.050694
2011-04-23,015-21614,41.945847,-76.334522
2011-04-24,081-20480,41.336822,-77.300577
2011-04-24,081-20481,41.336819,-77.300469
2011-04-24,081-20482,41.336902,-77.300463
2011-04-24,081-20483,41.336905,-77.300572
2011-04-24,081-20484,41.336988,-77.300566
2011-04-25,059-25607,39.885133,-80.019388
2011-04-25,081-20485,41.336983,-77.300458
2011-04-27,081-20557,41.429152,-77.141883
2011-04-27,081-20496,41.239552,-76.638602
2011-04-27,081-20350,41.276241,-77.286663
2011-04-28,015-21622,41.881677,-76.505258
2011-04-28,015-20965,41.856697,-76.624713
2011-04-28,081-20437,41.365797,-77.517775
2011-04-28,081-20439,41.365833,-77.517875
2011-04-28,113-20020,41.545716,-76.49305
2011-04-29,027-21671,41.066269,-77.904327
2011-04-29,105-21730,41.79028,-78.033508
2011-04-29,121-44693,41.498036,-79.746452
2011-04-30,059-25585,39.913355,-80.134177
2011-04-30,059-25617,39.913336,-80.134244
2011-04-30,059-25700,39.95325,-80.276666
2011-04-30,081-20456,41.281275,-76.631355
2011-04-30,117-21217,41.733816,-77.140952
2011-04-30,117-20967,41.645313,-77.290511
2011-05-01,051-24368,40.019188,-79.656761
2011-05-01,117-21094,41.731197,-77.050727
2011-05-02,015-20370,41.750216,-76.632022
2011-05-02,019-21806,40.836627,-80.081802
2011-05-02,019-21807,40.836586,-80.081802
2011-05-02,117-21220,41.741102,-77.152633
2011-05-02,125-24395,40.354463,-80.280452
2011-05-03,015-21600,41.616505,-76.561091
2011-05-03,015-21555,41.616538,-76.561058
2011-05-03,019-21808,40.836544,-80.0818
2011-05-03,081-20555,41.42263,-77.165988
2011-05-03,125-24277,40.354533,-80.280255
2011-05-03,125-24427,40.354525,-80.280333
2011-05-03,125-24397,40.354555,-80.280275
2011-05-03,125-24398,40.354563,-80.280194
2011-05-04,047-24552,41.229177,-78.688177
2011-05-04,081-20353,41.25545,-76.604394
2011-05-04,081-20354,41.255475,-76.604388
2011-05-04,081-20452,41.255502,-76.604383
2011-05-05,031-25449,41.087186,-79.497522
2011-05-06,115-20487,41.83163,-75.928547
2011-05-06,115-20546,41.725316,-75.718494
2011-05-06,115-20547,41.725355,-75.718511
2011-05-06,115-20548,41.725394,-75.718527
2011-05-06,115-20549,41.725433,-75.718544
2011-05-06,131-20160,41.640766,-75.810972
2011-05-07,015-20587,41.773927,-76.873688
2011-05-07,015-21338,41.803613,-76.263297
2011-05-07,031-25450,41.087222,-79.497552
2011-05-07,059-25608,39.885091,-80.019394
2011-05-07,081-20435,41.300961,-77.21088
2011-05-08,015-20586,41.773941,-76.873597
2011-05-08,117-21205,41.703147,-76.948377
2011-05-09,005-30751,40.880338,-79.595286
2011-05-09,115-20488,41.831591,-75.928536
2011-05-10,015-20585,41.773955,-76.873508
2011-05-10,081-20415,41.282544,-77.394413
2011-05-10,125-24308,40.031238,-80.269086
2011-05-10,125-24309,40.031236,-80.269158
2011-05-10,125-24310,40.031236,-80.26923
2011-05-10,131-20080,41.596772,-76.152202
2011-05-11,015-21624,41.817463,-76.809552
2011-05-11,021-21164,40.61023,-78.5868
2011-05-11,037-20004,41.249427,-76.45625
2011-05-11,081-20416,41.28258,-77.394388
2011-05-11,117-21204,41.703227,-76.948358
2011-05-12,015-21625,41.817397,-76.809541
2011-05-12,015-21592,41.823586,-76.452716
2011-05-12,015-21591,41.823561,-76.452761
2011-05-12,081-20417,41.282619,-77.394366
2011-05-12,081-20183,41.347038,-77.377494
2011-05-12,115-20536,41.895841,-75.989422
2011-05-12,117-21216,41.733847,-77.140916
2011-05-13,015-21626,41.817327,-76.80953
2011-05-13,081-20418,41.282655,-77.394344
2011-05-14,081-20449,41.321977,-77.344611
2011-05-14,081-20419,41.282694,-77.394319
2011-05-14,117-21139,41.772019,-77.319288
2011-05-14,117-20816,41.703308,-76.948338
2011-05-15,015-21367,41.87578,-76.368158
2011-05-15,081-20420,41.28273,-77.394297
2011-05-15,081-20185,41.347086,-77.377455
2011-05-15,117-21222,41.771947,-77.319244
2011-05-15,117-20815,41.703388,-76.948322
2011-05-16,015-21655,41.787722,-76.178713
2011-05-16,059-25669,39.925416,-80.393805
2011-05-16,059-25685,39.925444,-80.393916
2011-05-16,081-20187,41.347108,-77.377436
2011-05-17,015-21666,41.600152,-76.245683
2011-05-17,081-20184,41.347063,-77.377475
2011-05-17,113-20101,41.532455,-76.711605
2011-05-17,115-20433,41.735391,-76.060966
2011-05-17,115-20537,41.895883,-75.989419
2011-05-17,115-20481,41.682513,-75.936427
2011-05-17,115-20482,41.68255,-75.936405
2011-05-17,117-21223,41.771872,-77.319197
2011-05-18,059-25679,39.8283,-80.3234
2011-05-18,081-20186,41.347133,-77.377416
2011-05-18,115-20499,41.671808,-76.0168
2011-05-18,115-20500,41.671811,-76.016744
2011-05-18,115-20538,41.895925,-75.989419
2011-05-18,117-21167,41.883008,-77.418102
2011-05-19,015-21456,41.903547,-76.227147
2011-05-19,059-25720,39.869427,-80.055719
2011-05-19,117-21168,41.882933,-77.418058
2011-05-19,117-21224,41.771983,-77.319266
2011-05-20,081-20461,41.413011,-76.965919
2011-05-20,117-21169,41.882858,-77.418011
2011-05-20,117-21226,41.771833,-77.319175
2011-05-21,015-21654,41.595388,-76.406744
2011-05-21,015-21668,41.715355,-76.341091
2011-05-21,117-20999,41.734836,-77.222525
2011-05-21,117-21170,41.882969,-77.41808
2011-05-22,059-25692,39.813666,-80.477333
2011-05-22,059-25702,39.9335,-80.317
2011-05-22,059-25580,39.9335,-80.317055
2011-05-22,117-21171,41.882894,-77.418033
2011-05-22,117-21219,41.733908,-77.140841
2011-05-22,131-20142,41.565616,-76.100961
2011-05-23,035-21252,41.370288,-77.580652
2011-05-23,115-20539,41.895966,-75.989419
2011-05-23,117-21172,41.882819,-77.417988
2011-05-23,129-28596,40.363855,-79.299766
2011-05-23,129-28597,40.363891,-79.299791
2011-05-23,129-28598,40.363927,-79.299816
2011-05-24,035-21253,41.370266,-77.580702
2011-05-24,059-25724,39.864902,-80.052722
2011-05-24,081-20380,41.262108,-76.618827
2011-05-24,081-20381,41.262119,-76.618794
2011-05-24,081-20388,41.262061,-76.618958
2011-05-24,081-20377,41.262072,-76.618925
2011-05-24,081-20378,41.262086,-76.618891
2011-05-24,081-20379,41.262097,-76.618861
2011-05-24,115-20540,41.896008,-75.989416
2011-05-24,131-20129,41.601372,-75.973258
2011-05-25,015-21680,41.827872,-76.834111
2011-05-25,035-21254,41.370247,-77.58075
2011-05-25,047-24537,41.318333,-78.765194
2011-05-25,059-25703,39.933527,-80.317111
2011-05-25,059-25581,39.933555,-80.317222
2011-05-25,117-21225,41.771908,-77.319219
2011-05-25,117-20900,41.766491,-77.176005
2011-05-26,015-21355,41.730672,-76.31913
2011-05-26,033-27028,41.128986,-78.452069
2011-05-26,035-21248,41.4093,-77.564819
2011-05-26,035-21255,41.370227,-77.580797
2011-05-26,059-25647,39.802222,-80.501777
2011-05-26,059-25707,39.933538,-80.317161
2011-05-26,115-20458,41.684244,-76.091727
2011-05-26,117-21221,41.883083,-77.41815
2011-05-27,021-21176,40.281483,-78.690058
2011-05-27,033-27029,41.128936,-78.452041
2011-05-27,035-21247,41.409252,-77.564908
2011-05-27,059-25582,39.933605,-80.317377
2011-05-28,015-21681,41.827894,-76.834025
2011-05-28,033-27030,41.128886,-78.452013
2011-05-28,035-21246,41.409205,-77.564997
2011-05-28,115-20573,41.769766,-76.041177
2011-05-28,117-21185,41.792888,-77.195413
2011-05-29,117-21186,41.792813,-77.195366
2011-05-30,015-21682,41.827916,-76.833938
2011-05-30,117-21187,41.792852,-77.195388
2011-06-01,019-21850,40.846461,-80.032266
2011-06-01,019-21851,40.846466,-80.032211
2011-06-01,117-21035,41.808625,-77.231144
2011-06-01,117-21188,41.792777,-77.195344
2011-06-02,019-21852,40.846472,-80.032158
2011-06-02,081-20561,41.4057,-77.220927
2011-06-02,111-20291,40.033638,-79.184861
2011-06-02,131-20174,41.604083,-76.005404
2011-06-03,005-30792,40.718102,-79.610316
2011-06-03,015-21636,41.886005,-76.235077
2011-06-03,015-21650,41.911727,-76.359205
2011-06-03,063-37020,40.694608,-78.915105
2011-06-03,117-21098,41.954527,-77.310027
2011-06-04,015-21277,41.863052,-76.881436
2011-06-04,015-21677,41.893494,-76.461019
2011-06-04,031-25524,41.048605,-79.233997
2011-06-04,059-25634,39.997319,-80.301369
2011-06-04,059-25614,39.9973,-80.301302
2011-06-04,059-25666,39.997247,-80.301327
2011-06-04,059-25678,39.997266,-80.301394
2011-06-04,115-20541,41.811983,-75.563791
2011-06-05,005-30798,40.921591,-79.586202
2011-06-05,015-21652,41.595361,-76.406786
2011-06-05,015-21276,41.863133,-76.881458
2011-06-06,005-30804,40.772988,-79.507983
2011-06-06,117-20922,41.820491,-77.227788
2011-06-07,015-21477,41.912883,-76.222511
2011-06-07,027-21672,41.059458,-77.966372
2011-06-07,031-25516,41.087141,-79.497613
2011-06-07,051-24411,39.911161,-79.911197
2011-06-08,015-21375,41.849569,-76.294477
2011-06-08,015-21640,41.918216,-76.268116
2011-06-08,051-24412,39.911175,-79.911247
2011-06-08,051-24413,39.911188,-79.911297
2011-06-08,115-20589,41.750436,-76.078977
2011-06-08,131-20078,41.600666,-76.014763
2011-06-09,007-20305,40.726238,-80.510225
2011-06-09,031-25448,41.087175,-79.497644
2011-06-09,081-20590,41.444183,-76.86478
2011-06-10,015-21690,41.790461,-76.830997
2011-06-10,015-21695,41.790558,-76.831436
2011-06-10,015-21495,41.780127,-76.640758
2011-06-10,081-20592,41.444263,-76.864783
2011-06-10,115-20576,41.976869,-75.779975
2011-06-10,115-20578,41.976827,-75.779975
2011-06-10,115-20580,41.976786,-75.779977
2011-06-10,115-20582,41.976744,-75.77998
2011-06-11,015-21689,41.790441,-76.830911
2011-06-11,015-21694,41.790538,-76.83135
2011-06-11,035-21250,41.405141,-77.572094
2011-06-11,081-20594,41.444347,-76.864788
2011-06-11,083-55072,41.882677,-78.613433
2011-06-11,111-20304,39.757744,-79.356552
2011-06-11,111-20295,40.033555,-79.184861
2011-06-11,115-20518,41.862808,-75.964494
2011-06-11,125-24352,40.023297,-80.24233
2011-06-11,129-28602,40.127247,-79.384347
2011-06-11,129-28603,40.127288,-79.384341
2011-06-11,129-28604,40.12733,-79.384333
2011-06-12,015-21693,41.790519,-76.831261
2011-06-12,035-21251,41.405141,-77.571986
2011-06-12,125-24353,40.023266,-80.24223
2011-06-12,125-24354,40.023236,-80.24213
2011-06-12,125-24414,40.023194,-80.24238
2011-06-12,131-20161,41.640752,-75.810941
2011-06-13,015-21692,41.7905,-76.831175
2011-06-13,031-25508,41.032472,-79.454086
2011-06-13,035-21249,41.405141,-77.571877
2011-06-13,051-24381,40.072761,-79.57728
2011-06-13,115-20563,41.862877,-75.964552
2011-06-14,015-21691,41.79048,-76.831086
2011-06-14,051-24443,40.07278,-79.577325
2011-06-14,113-20055,41.557977,-76.681225
2011-06-14,115-20561,41.862841,-75.964522
2011-06-14,115-20534,41.901011,-75.575186
2011-06-14,125-24363,40.038419,-80.291497
2011-06-14,125-24364,40.038388,-80.291397
2011-06-14,125-24365,40.038361,-80.291297
2011-06-15,015-21704,41.602127,-76.267647
2011-06-15,035-21256,41.36975,-77.588011
2011-06-15,047-24580,41.491241,-78.719472
2011-06-15,059-24682,39.864863,-80.052697
2011-06-15,117-20994,41.645272,-77.290725
2011-06-15,131-20157,41.642875,-75.943902
2011-06-16,005-30763,40.872333,-79.526444
2011-06-16,035-21257,41.369791,-77.588002
2011-06-16,081-20395,41.388652,-77.186627
2011-06-16,081-20529,41.388736,-77.186613
2011-06-16,115-20489,41.817733,-75.93535
2011-06-17,015-21669,41.715327,-76.34108
2011-06-17,015-21687,41.695877,-76.159486
2011-06-17,015-21688,41.695838,-76.159508
2011-06-17,035-21258,41.36983,-77.587994
2011-06-17,035-21240,41.380225,-77.555361
2011-06-17,115-20490,41.817741,-75.935294
2011-06-18,035-21259,41.369872,-77.587988
2011-06-18,035-21241,41.380188,-77.555341
2011-06-18,081-20283,41.265983,-77.356044
2011-06-18,115-20491,41.81775,-75.935241
2011-06-19,035-21242,41.38015,-77.555322
2011-06-20,035-21243,41.380111,-77.5553
2011-06-20,059-25721,39.869394,-80.055686
2011-06-20,081-20305,41.499361,-77.103222
2011-06-20,081-20576,41.265963,-77.356094
2011-06-20,115-20555,41.73543,-76.060969
2011-06-20,115-20484,41.799413,-75.8524
2011-06-20,115-20590,41.799497,-75.852413
2011-06-20,117-21234,41.766494,-77.176005
2011-06-21,015-21702,41.691488,-76.606733
2011-06-21,015-21673,41.744791,-76.150327
2011-06-21,035-21244,41.380072,-77.55528
2011-06-21,063-37079,40.699155,-79.112986
2011-06-21,081-20577,41.265944,-77.356141
2011-06-22,015-21701,41.732797,-76.496372
2011-06-22,035-21245,41.380036,-77.555261
2011-06-22,051-24441,39.76993,-79.410863
2011-06-22,081-20406,41.373722,-77.1045
2011-06-22,081-20578,41.266005,-77.355997
2011-06-23,005-30832,40.87135,-79.452719
2011-06-23,005-30826,40.825038,-79.475625
2011-06-23,081-20579,41.266025,-77.35595
2011-06-23,115-20587,41.769763,-76.041177
2011-06-23,115-20591,41.769775,-76.041088
2011-06-23,115-20588,41.769802,-76.04113
2011-06-24,015-21679,41.743811,-76.708011
2011-06-24,081-20528,41.388572,-77.186638
2011-06-24,081-20492,41.237822,-76.600561
2011-06-24,081-20352,41.237783,-76.600508
2011-06-24,081-20493,41.237763,-76.600483
2011-06-24,081-20494,41.237744,-76.600458
2011-06-24,081-20495,41.237722,-76.600433
2011-06-24,081-20580,41.266044,-77.355902
2011-06-25,031-25484,41.150072,-79.215788
2011-06-25,081-20586,41.466677,-77.056961
2011-06-26,081-20537,41.474813,-77.07373
2011-06-26,081-20600,41.27355,-77.396219
2011-06-26,117-21233,41.76653,-77.176027
2011-06-26,117-21235,41.766455,-77.17598
2011-06-27,015-21469,41.861919,-76.150947
2011-06-27,081-20632,41.474811,-77.073677
2011-06-27,115-20568,41.918452,-75.80245
2011-06-27,115-20570,41.918483,-75.802413
2011-06-27,115-20572,41.918513,-75.802375
2011-06-28,015-21388,41.846855,-76.312972
2011-06-28,015-21678,41.743855,-76.708105
2011-06-28,081-20538,41.474808,-77.073622
2011-06-28,125-24406,40.091583,-80.14758
2011-06-29,015-21588,41.985658,-76.453019
2011-06-29,015-21470,41.861838,-76.150966
2011-06-29,115-20265,41.715652,-75.972408
2011-06-30,015-21466,41.861747,-76.150711
2011-06-30,015-21705,41.602061,-76.267636
2011-06-30,033-26937,41.114158,-78.438688
2011-06-30,115-20372,41.715641,-75.972255
2011-06-30,117-20769,41.791222,-77.265672
2011-06-30,117-21190,41.791297,-77.265719
2011-07-01,015-21697,41.69713,-76.588044
2011-07-01,015-21721,41.69705,-76.588075
2011-07-01,015-21732,41.903538,-76.389291
2011-07-01,033-26999,40.956538,-78.434027
2011-07-01,033-26936,41.114183,-78.43873
2011-07-01,059-25760,39.933638,-80.317444
2011-07-01,059-25762,39.933652,-80.317538
2011-07-01,105-21699,41.864191,-77.6827
2011-07-01,117-21194,41.791111,-77.265602
2011-07-02,015-21467,41.86208,-76.150908
2011-07-02,033-26935,41.114211,-78.438772
2011-07-02,059-25446,39.813694,-80.477305
2011-07-02,117-21191,41.791147,-77.265627
2011-07-03,015-21468,41.862,-76.150927
2011-07-03,033-26934,41.114238,-78.438813
2011-07-03,117-21192,41.791261,-77.265697
2011-07-04,033-26944,41.114263,-78.438855
2011-07-04,051-24442,39.769969,-79.410847
2011-07-04,117-21193,41.791186,-77.26565
2011-07-05,031-25447,41.048719,-79.368505
2011-07-05,033-26953,41.114288,-78.438897
2011-07-05,059-25722,39.869361,-80.055655
2011-07-05,081-20601,41.273508,-77.396216
2011-07-05,125-24450,40.284952,-80.431508
2011-07-05,125-24451,40.284955,-80.4314
2011-07-05,125-24452,40.284958,-80.431294
2011-07-06,015-21656,41.787691,-76.178772
2011-07-06,015-21540,41.564552,-76.333475
2011-07-06,115-20592,41.708486,-76.024138
2011-07-06,115-20593,41.708505,-76.024188
2011-07-06,117-20784,41.680821,-77.137433
2011-07-06,117-21131,41.926177,-77.314394
2011-07-07,033-27031,40.850338,-78.6601
2011-07-07,081-20319,41.302541,-77.317916
2011-07-07,081-20320,41.302558,-77.317844
2011-07-07,081-20321,41.302636,-77.317797
2011-07-07,081-20322,41.302502,-77.317938
2011-07-07,081-20323,41.302583,-77.317827
2011-07-07,117-21130,41.680858,-77.137408
2011-07-07,117-21271,41.816852,-77.012077
2011-07-08,059-25763,39.828313,-80.323477
2011-07-08,059-25764,39.828358,-80.323433
2011-07-08,059-25731,39.97825,-80.069972
2011-07-08,059-25734,39.978152,-80.069977
2011-07-08,059-25742,39.978027,-80.069972
2011-07-08,117-21129,41.680895,-77.137382
2011-07-08,117-21272,41.816816,-77.012055
2011-07-08,117-21210,41.691213,-76.956313
2011-07-09,015-21627,41.817261,-76.809516
2011-07-09,015-21602,41.823933,-76.482483
2011-07-09,059-25753,39.948138,-79.956894
2011-07-09,059-25732,39.978194,-80.069972
2011-07-09,115-20567,41.653575,-75.867588
2011-07-09,117-21128,41.680931,-77.137356
2011-07-09,117-21273,41.816777,-77.012033
2011-07-09,117-21209,41.691197,-76.956188
2011-07-09,131-20175,41.635644,-75.802641
2011-07-10,015-21628,41.817191,-76.809505
2011-07-10,083-55194,41.673394,-78.264622
2011-07-10,117-21274,41.816741,-77.012008
2011-07-11,015-21535,41.586716,-76.477136
2011-07-11,015-21553,41.586708,-76.47708
2011-07-11,015-21629,41.817122,-76.809494
2011-07-11,035-21218,41.367108,-77.670502
2011-07-11,081-20602,41.273466,-77.396216
2011-07-11,117-21127,41.680968,-77.137331
2011-07-11,117-21133,41.987277,-77.041538
2011-07-11,129-28611,40.134686,-79.364147
2011-07-12,033-26975,41.115197,-78.463094
2011-07-12,059-25474,39.977805,-80.365841
2011-07-12,059-25473,39.977805,-80.365663
2011-07-12,059-25475,39.977738,-80.365727
2011-07-12,059-25472,39.977675,-80.365791
2011-07-12,059-25471,39.977738,-80.365905
2011-07-12,115-20562,41.652697,-75.743969
2011-07-12,117-21239,41.765152,-77.09373
2011-07-13,015-21389,41.83948,-76.595486
2011-07-13,033-26976,41.115202,-78.463147
2011-07-13,117-21206,41.691141,-76.955811
2011-07-13,125-24455,40.363002,-80.269152
2011-07-14,015-20979,41.871913,-76.802052
2011-07-14,015-21735,41.555438,-76.242355
2011-07-14,033-26977,41.115211,-78.4632
2011-07-14,059-25749,39.945305,-80.240111
2011-07-14,081-20603,41.273425,-77.396213
